Source,Timestamp,TEAM_ID,MISSION_TIME,TIME_STAMP,PACKET_NO,ALTITUDE,PRESSURE,TEMP,BATTERY_VOLTAGE,GPS_TIME,GPS_LAT,GPS_LON,GPS_ALT,GPS_SATS,AX,AY,AZ,GXS,GYS,GZS,FLIGHTSOFTWARE_STATUS,SURFACE_TEMP,SMOKE,CARBON_DIOXIDE,AMMONIA,METHANE,CARBON_MONOXIDE,PITCH,ROLL,YAW
cansat,2025-10-30T02:07:30.069Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1809,-0.65,1004.95,22.73,6.89,,,,,,-0.03,-0.02,0.01,,,,,,,571.58,59.23,,,0.1,-10.68,101.49
cansat,2025-10-30T02:07:32.091Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1810,-0.65,1004.95,22.73,6.89,,,,,,-0.03,-0.02,0.03,,,,,,,571.58,59.23,,,0.1,-10.68,101.49
cansat,2025-10-30T02:07:33.100Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1811,-0.65,1004.95,22.73,6.89,,,,,,-0.03,-0.02,0.03,,,,,,,571.58,59.23,,,0.1,-10.68,101.49
cansat,2025-10-30T02:07:34.314Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1812,-0.65,1004.95,22.73,6.89,,,,,,-0.03,-0.02,0.03,,,,,,,571.58,59.23,,,0.1,-10.68,101.49
cansat,2025-10-30T02:07:35.380Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1813,-0.37,1004.93,22.73,6.89,,,,,,-0.03,-0.02,0.03,,,,,,,571.58,59.23,,,0.16,-10.68,101.41
cansat,2025-10-30T02:07:36.394Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1814,-0.37,1004.93,22.73,6.89,,,,,,-0.03,-0.02,0.03,,,,,,,571.58,59.23,,,0.16,-10.68,101.41
cansat,2025-10-30T02:07:38.411Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1815,-0.37,1004.93,22.73,6.89,,,,,,-0.03,-0.02,-0.04,,,,,,,571.58,59.23,,,0.16,-10.68,101.41
cansat,2025-10-30T02:07:39.427Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1816,-0.37,1004.93,22.73,6.89,,,,,,-0.03,-0.02,-0.04,,,,,,,571.58,59.23,,,0.16,-10.68,101.41
cansat,2025-10-30T02:07:40.643Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1817,-0.37,1004.93,22.73,6.89,,,,,,-0.03,-0.02,-0.04,,,,,,,571.58,59.23,,,0.16,-10.68,101.41
cansat,2025-10-30T02:07:41.706Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1818,-0.56,1004.94,22.73,6.89,,,,,,-0.07,0.01,-0.04,,,,,,,571.58,59.23,,,0.15,-10.66,101.42
cansat,2025-10-30T02:07:42.722Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1819,-0.56,1004.94,22.73,6.89,,,,,,-0.07,0.01,-0.04,,,,,,,571.89,59.34,,,0.15,-10.66,101.42
cansat,2025-10-30T02:07:44.737Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1820,-0.56,1004.94,22.73,6.89,,,,,,-0.07,0.01,0.03,,,,,,,571.89,59.34,,,0.15,-10.66,101.42
cansat,2025-10-30T02:07:45.767Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1821,-0.56,1004.94,22.73,6.89,,,,,,-0.07,0.01,0.03,,,,,,,571.89,59.34,,,0.15,-10.66,101.42
cansat,2025-10-30T02:07:46.971Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1822,-0.56,1004.94,22.73,6.89,,,,,,-0.07,0.01,0.03,,,,,,,571.89,59.34,,,0.15,-10.66,101.42
cansat,2025-10-30T02:07:48.074Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1823,-0.93,1005.02,22.73,6.89,,,,,,-0.04,0.01,0.03,,,,,,,571.89,59.34,,,0.16,-10.65,101.42
cansat,2025-10-30T02:07:49.106Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1824,-0.93,1005.02,22.73,6.89,,,,,,-0.04,0.01,0.03,,,,,,,572.21,59.45,,,0.16,-10.65,101.42
cansat,2025-10-30T02:07:51.106Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1825,-0.93,1005.02,22.73,6.89,,,,,,-0.04,0.01,0.06,,,,,,,572.21,59.45,,,0.16,-10.65,101.42
cansat,2025-10-30T02:07:52.133Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1826,-0.93,1005.02,22.73,6.89,,,,,,-0.04,0.01,0.06,,,,,,,572.21,59.45,,,0.16,-10.65,101.42
cansat,2025-10-30T02:07:53.339Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1827,-0.93,1005.02,22.73,6.89,,,,,,-0.04,0.01,0.06,,,,,,,572.21,59.45,,,0.16,-10.65,101.42
cansat,2025-10-30T02:07:54.465Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1828,-1.12,1004.93,22.74,6.89,,,,,,0.01,0.01,0.06,,,,,,,572.21,59.45,,,0.15,-10.67,101.41
cansat,2025-10-30T02:07:55.480Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1829,-1.12,1004.93,22.74,6.89,,,,,,0.01,0.01,0.06,,,,,,,571.89,59.34,,,0.15,-10.67,101.41
cansat,2025-10-30T02:07:57.495Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1830,-1.12,1004.93,22.74,6.89,,,,,,0.01,0.01,0.03,,,,,,,571.89,59.34,,,0.15,-10.67,101.41
cansat,2025-10-30T02:07:58.516Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1831,-1.12,1004.93,22.74,6.89,,,,,,0.01,0.01,0.03,,,,,,,571.89,59.34,,,0.15,-10.67,101.41
cansat,2025-10-30T02:07:59.728Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1832,-1.12,1004.93,22.74,6.89,,,,,,0.01,0.01,0.03,,,,,,,571.89,59.34,,,0.15,-10.67,101.41
cansat,2025-10-30T02:08:00.916Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1833,-0.65,1004.99,22.73,6.89,,,,,,0.01,-0.04,0.03,,,,,,,571.89,59.34,,,0.18,-10.65,101.37
cansat,2025-10-30T02:08:01.931Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1834,-0.65,1004.99,22.73,6.89,,,,,,0.01,-0.04,0.03,,,,,,,572.21,59.45,,,0.18,-10.65,101.37
cansat,2025-10-30T02:08:03.968Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1835,-0.65,1004.99,22.73,6.89,,,,,,0.01,-0.04,-0.07,,,,,,,572.21,59.45,,,0.18,-10.65,101.37
cansat,2025-10-30T02:08:04.981Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1836,-0.65,1004.99,22.73,6.89,,,,,,0.01,-0.04,-0.07,,,,,,,572.21,59.45,,,0.18,-10.65,101.37
cansat,2025-10-30T02:08:06.181Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1837,-0.65,1004.99,22.73,6.89,,,,,,0.01,-0.04,-0.07,,,,,,,572.21,59.45,,,0.18,-10.65,101.37
cansat,2025-10-30T02:08:07.278Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1838,-0.84,1005.04,22.74,6.88,,,,,,,0.01,-0.07,0.11,,-0.11,,,,572.21,59.45,,,0.15,-10.68,101.37
cansat,2025-10-30T02:08:08.298Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1839,-0.84,1005.04,22.74,6.88,,,,,,,0.01,-0.07,0.11,,-0.11,,,,572.21,59.45,,,0.15,-10.68,101.37
cansat,2025-10-30T02:08:10.306Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1840,-0.84,1005.04,22.74,6.88,,,,,,,0.01,0.03,0.11,,-0.11,,,,572.21,59.45,,,0.15,-10.68,101.37
cansat,2025-10-30T02:08:11.322Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1841,-0.84,1005.04,22.74,6.88,,,,,,,0.01,0.03,0.11,,-0.11,,,,572.21,59.45,,,0.15,-10.68,101.37
cansat,2025-10-30T02:08:12.539Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1842,-0.84,1005.04,22.74,6.88,,,,,,,0.01,0.03,0.11,,-0.11,,,,572.21,59.45,,,0.15,-10.68,101.37
cansat,2025-10-30T02:08:13.604Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1843,-0.65,1004.98,22.73,6.88,,,,,,,0.01,0.03,-0.11,-0.11,-0.11,,,,572.21,59.45,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:14.618Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1844,-0.65,1004.98,22.73,6.88,,,,,,,0.01,0.03,-0.11,-0.11,-0.11,,,,571.27,59.12,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:16.634Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1845,-0.65,1004.98,22.73,6.88,,,,,,,0.01,-0.03,-0.11,-0.11,-0.11,,,,571.27,59.12,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:17.651Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1846,-0.65,1004.98,22.73,6.88,,,,,,,0.01,-0.03,-0.11,-0.11,-0.11,,,,571.27,59.12,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:18.867Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1847,-0.65,1004.98,22.73,6.88,,,,,,,0.01,-0.03,-0.11,-0.11,-0.11,,,,571.27,59.12,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:19.937Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1848,-0.56,1004.95,22.73,6.88,,,,,,,0.01,-0.03,,,,,,,571.27,59.12,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:20.955Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1849,-0.56,1004.95,22.73,6.88,,,,,,,0.01,-0.03,,,,,,,571.89,59.34,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:22.980Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1850,-0.56,1004.95,22.73,6.88,,,,,,,0.01,-0.01,,,,,,,571.89,59.34,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:23.983Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1851,-0.56,1004.95,22.73,6.88,,,,,,,0.01,-0.01,,,,,,,571.89,59.34,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:25.205Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1852,-0.56,1004.95,22.73,6.88,,,,,,,0.01,-0.01,,,,,,,571.89,59.34,,,0.13,-10.67,101.37
cansat,2025-10-30T02:08:26.282Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1853,-1.21,1004.99,22.74,6.89,,,,,,-0.04,0.01,-0.01,,,,,,,571.89,59.34,,,0.13,-10.67,101.36
cansat,2025-10-30T02:08:27.330Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1854,-1.21,1004.99,22.74,6.89,,,,,,-0.04,0.01,-0.01,,,,,,,571.89,59.34,,,0.13,-10.67,101.36
cansat,2025-10-30T02:08:29.314Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1855,-1.21,1004.99,22.74,6.89,,,,,,-0.04,0.01,0.1,,,,,,,571.89,59.34,,,0.13,-10.67,101.36
cansat,2025-10-30T02:08:30.327Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1856,-1.21,1004.99,22.74,6.89,,,,,,-0.04,0.01,0.1,,,,,,,571.89,59.34,,,0.13,-10.67,101.36
cansat,2025-10-30T02:08:31.560Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1857,-1.21,1004.99,22.74,6.89,,,,,,-0.04,0.01,0.1,,,,,,,571.89,59.34,,,0.13,-10.67,101.36
cansat,2025-10-30T02:08:32.668Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1858,-0.56,1005.01,22.74,6.89,,,,,,-0.03,-0.03,0.1,,,,,,,571.89,59.34,,,0.1,-10.67,101.38
cansat,2025-10-30T02:08:33.684Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1859,-0.56,1005.01,22.74,6.89,,,,,,-0.03,-0.03,0.1,,,,,,,571.58,59.23,,,0.1,-10.67,101.38
cansat,2025-10-30T02:08:35.699Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1860,-0.56,1005.01,22.74,6.89,,,,,,-0.03,-0.03,-0.1,,,,,,,571.58,59.23,,,0.1,-10.67,101.38
cansat,2025-10-30T02:08:36.715Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1861,-0.56,1005.01,22.74,6.89,,,,,,-0.03,-0.03,-0.1,,,,,,,571.58,59.23,,,0.1,-10.67,101.38
cansat,2025-10-30T02:08:37.934Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1862,-0.56,1005.01,22.74,6.89,,,,,,-0.03,-0.03,-0.1,,,,,,,571.58,59.23,,,0.1,-10.67,101.38
cansat,2025-10-30T02:08:39.017Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1863,-0.75,1004.99,22.74,6.89,,,,,,-0.06,-0.03,-0.1,,,,,,,571.58,59.23,,,0.11,-10.66,101.43
cansat,2025-10-30T02:08:40.035Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1864,-0.75,1004.99,22.74,6.89,,,,,,-0.06,-0.03,-0.1,,,,,,,571.58,59.23,,,0.11,-10.66,101.43
cansat,2025-10-30T02:08:42.048Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1865,-0.75,1004.99,22.74,6.89,,,,,,-0.06,-0.03,0.03,,,,,,,571.58,59.23,,,0.11,-10.66,101.43
cansat,2025-10-30T02:08:43.063Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1866,-0.75,1004.99,22.74,6.89,,,,,,-0.06,-0.03,0.03,,,,,,,571.58,59.23,,,0.11,-10.66,101.43
cansat,2025-10-30T02:08:44.286Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1867,-0.75,1004.99,22.74,6.89,,,,,,-0.06,-0.03,0.03,,,,,,,571.58,59.23,,,0.11,-10.66,101.43
cansat,2025-10-30T02:08:45.366Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1868,-0.75,1005.02,22.73,6.88,,,,,,0.05,0.01,0.03,,,,,,,571.58,59.23,,,0.09,-10.67,101.5
cansat,2025-10-30T02:08:46.380Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1869,-0.75,1005.02,22.73,6.88,,,,,,0.05,0.01,0.03,,,,,,,572.21,59.45,,,0.09,-10.67,101.5
cansat,2025-10-30T02:08:48.397Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1870,-0.75,1005.02,22.73,6.88,,,,,,0.05,0.01,,,,,,,,572.21,59.45,,,0.09,-10.67,101.5
cansat,2025-10-30T02:08:49.427Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1871,-0.75,1005.02,22.73,6.88,,,,,,0.05,0.01,,,,,,,,572.21,59.45,,,0.09,-10.67,101.5
cansat,2025-10-30T02:08:50.630Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1872,-0.75,1005.02,22.73,6.88,,,,,,0.05,0.01,,,,,,,,572.21,59.45,,,0.09,-10.67,101.5
cansat,2025-10-30T02:08:51.708Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1873,-0.65,1004.92,22.74,6.88,,,,,,0.01,0.01,,,,,,,,572.21,59.45,,,0.06,-10.66,101.52
cansat,2025-10-30T02:08:52.721Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1874,-0.65,1004.92,22.74,6.88,,,,,,0.01,0.01,,,,,,,,571.89,59.34,,,0.06,-10.66,101.52
cansat,2025-10-30T02:08:54.734Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1875,-0.65,1004.92,22.74,6.88,,,,,,0.01,0.01,-0.01,,,,,,,571.89,59.34,,,0.06,-10.66,101.52
cansat,2025-10-30T02:08:55.750Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1876,-0.65,1004.92,22.74,6.88,,,,,,0.01,0.01,-0.01,,,,,,,571.89,59.34,,,0.06,-10.66,101.52
cansat,2025-10-30T02:08:56.967Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1877,-0.65,1004.92,22.74,6.88,,,,,,0.01,0.01,-0.01,,,,,,,571.89,59.34,,,0.06,-10.66,101.52
cansat,2025-10-30T02:08:58.034Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1878,-0.84,1004.99,22.74,6.89,,,,,,0.05,0.01,-0.01,,,,,,,571.89,59.34,,,0.06,-10.66,101.52
cansat,2025-10-30T02:08:59.045Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1879,-0.84,1004.99,22.74,6.89,,,,,,0.05,0.01,-0.01,,,,,,,572.21,59.45,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:01.058Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1880,-0.84,1004.99,22.74,6.89,,,,,,0.05,0.01,0.03,,,,,,,572.21,59.45,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:02.076Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1881,-0.84,1004.99,22.74,6.89,,,,,,0.05,0.01,0.03,,,,,,,572.21,59.45,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:03.320Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1882,-0.84,1004.99,22.74,6.89,,,,,,0.05,0.01,0.03,,,,,,,572.21,59.45,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:04.430Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1883,-0.84,1004.98,22.74,6.89,,,,,,-0.04,0.01,0.03,,,,,,,572.21,59.45,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:05.446Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1884,-0.84,1004.98,22.74,6.89,,,,,,-0.04,0.01,0.03,,,,,,,571.58,59.23,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:07.487Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1885,-0.84,1004.98,22.74,6.89,,,,,,-0.04,0.01,,,,,,,,571.58,59.23,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:08.477Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1886,-0.84,1004.98,22.74,6.89,,,,,,-0.04,0.01,,,,,,,,571.58,59.23,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:09.695Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1887,-0.84,1004.98,22.74,6.89,,,,,,-0.04,0.01,,,,,,,,571.58,59.23,,,0.06,-10.66,101.52
cansat,2025-10-30T02:09:10.793Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1888,-0.37,1004.94,22.73,6.89,,,,,,0.05,0.01,,,,,,,,571.58,59.23,,,,-10.67,101.54
cansat,2025-10-30T02:09:11.799Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1889,-0.37,1004.94,22.73,6.89,,,,,,0.05,0.01,,,,,,,,571.58,59.23,,,,-10.67,101.54
cansat,2025-10-30T02:09:13.833Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1890,-0.37,1004.94,22.73,6.89,,,,,,0.05,0.01,-0.07,,,,,,,571.58,59.23,,,,-10.67,101.54
cansat,2025-10-30T02:09:14.830Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1891,-0.37,1004.94,22.73,6.89,,,,,,0.05,0.01,-0.07,,,,,,,571.58,59.23,,,,-10.67,101.54
cansat,2025-10-30T02:09:16.048Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1892,-0.37,1004.94,22.73,6.89,,,,,,0.05,0.01,-0.07,,,,,,,571.58,59.23,,,,-10.67,101.54
cansat,2025-10-30T02:09:17.190Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1893,-0.93,1004.93,22.74,6.88,,,,,,,0.02,-0.07,,,,,,,571.58,59.23,,,-0.01,-10.69,101.51
cansat,2025-10-30T02:09:18.187Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1894,-0.93,1004.93,22.74,6.88,,,,,,,0.02,-0.07,,,,,,,571.89,59.34,,,-0.01,-10.69,101.51
cansat,2025-10-30T02:09:20.206Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1895,-0.93,1004.93,22.74,6.88,,,,,,,0.02,0.09,,,,,,,571.89,59.34,,,-0.01,-10.69,101.51
cansat,2025-10-30T02:09:21.219Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1896,-0.93,1004.93,22.74,6.88,,,,,,,0.02,0.09,,,,,,,571.89,59.34,,,-0.01,-10.69,101.51
cansat,2025-10-30T02:09:22.440Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1897,-0.93,1004.93,22.74,6.88,,,,,,,0.02,0.09,,,,,,,571.89,59.34,,,-0.01,-10.69,101.51
cansat,2025-10-30T02:09:23.569Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1898,-0.65,1004.99,22.74,6.89,,,,,,-0.03,-0.03,0.09,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:24.576Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1899,-0.65,1004.99,22.74,6.89,,,,,,-0.03,-0.03,0.09,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:26.609Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1900,-0.65,1004.99,22.74,6.89,,,,,,-0.03,-0.03,-0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:27.607Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1901,-0.65,1004.99,22.74,6.89,,,,,,-0.03,-0.03,-0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:28.825Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1902,-0.65,1004.99,22.74,6.89,,,,,,-0.03,-0.03,-0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:29.922Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1903,-0.93,1005,22.74,6.88,,,,,,-0.03,-0.03,-0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:30.934Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1904,-0.93,1005,22.74,6.88,,,,,,-0.03,-0.03,-0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:32.951Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1905,-0.93,1005,22.74,6.88,,,,,,-0.03,-0.03,0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:33.983Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1906,-0.93,1005,22.74,6.88,,,,,,-0.03,-0.03,0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:35.210Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1907,-0.93,1005,22.74,6.88,,,,,,-0.03,-0.03,0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:36.339Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1908,-0.75,1005.05,22.75,6.88,,,,,,0.05,0.01,0.04,,,,,,,571.89,59.34,,,,-10.69,101.43
cansat,2025-10-30T02:09:37.365Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1909,-0.75,1005.05,22.75,6.88,,,,,,0.05,0.01,0.04,,,,,,,571.58,59.23,,,,-10.69,101.43
cansat,2025-10-30T02:09:39.360Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1910,-0.75,1005.05,22.75,6.88,,,,,,0.05,0.01,-0.03,,,,,,,571.58,59.23,,,,-10.69,101.43
cansat,2025-10-30T02:09:40.374Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1911,-0.75,1005.05,22.75,6.88,,,,,,0.05,0.01,-0.03,,,,,,,571.58,59.23,,,,-10.69,101.43
cansat,2025-10-30T02:09:41.590Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1912,-0.75,1005.05,22.75,6.88,,,,,,0.05,0.01,-0.03,,,,,,,571.58,59.23,,,,-10.69,101.43
cansat,2025-10-30T02:09:42.690Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1913,-0.75,1004.98,22.73,6.89,,,,,,0.05,0.01,-0.03,,,,,,,571.58,59.23,,,,-10.69,101.43
cansat,2025-10-30T02:09:43.707Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1914,-0.75,1004.98,22.73,6.89,,,,,,0.05,0.01,-0.03,,,,,,,572.21,59.45,,,,-10.69,101.43
cansat,2025-10-30T02:09:45.722Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1915,-0.75,1004.98,22.73,6.89,,,,,,0.05,0.01,,,,,,,,572.21,59.45,,,,-10.69,101.43
cansat,2025-10-30T02:09:46.768Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1916,-0.75,1004.98,22.73,6.89,,,,,,0.05,0.01,,,,,,,,572.21,59.45,,,,-10.69,101.43
cansat,2025-10-30T02:09:47.955Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1917,-0.75,1004.98,22.73,6.89,,,,,,0.05,0.01,,,,,,,,572.21,59.45,,,,-10.69,101.43
cansat,2025-10-30T02:09:49.019Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1918,-0.65,1005.03,22.74,6.89,,,,,,0.01,-0.02,,,,,,,,572.21,59.45,,,-0.04,-10.68,101.44
cansat,2025-10-30T02:09:50.042Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1919,-0.65,1005.03,22.74,6.89,,,,,,0.01,-0.02,,,,,,,,571.89,59.34,,,-0.04,-10.68,101.44
cansat,2025-10-30T02:09:52.049Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1920,-0.65,1005.03,22.74,6.89,,,,,,0.01,-0.02,-0.01,,,,,,,571.89,59.34,,,-0.04,-10.68,101.44
cansat,2025-10-30T02:09:53.066Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1921,-0.65,1005.03,22.74,6.89,,,,,,0.01,-0.02,-0.01,,,,,,,571.89,59.34,,,-0.04,-10.68,101.44
cansat,2025-10-30T02:09:54.288Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1922,-0.65,1005.03,22.74,6.89,,,,,,0.01,-0.02,-0.01,,,,,,,571.89,59.34,,,-0.04,-10.68,101.44
cansat,2025-10-30T02:09:55.459Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1923,-0.75,1005,22.74,6.89,,,,,,-0.03,0.02,-0.01,-0.11,0.11,-0.22,,,,571.89,59.34,,,-0.03,-10.67,101.44
cansat,2025-10-30T02:09:56.469Z,2024-ASI-ROCKET-036,,2000-01-01 00:00:00,1924,-0.75,1005,22.74,6.89,,,,,,-0.03,0.02,-0.01,-0.11,0.11,-0.22,,,,571.89,59.34,,,-0.03,-10.67,101.44
